disno,dyindex,statea,namea,stateb,nameb,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,year,ongo2014,new,change,changetype_1,changetype_2,dyad,abbreva,abbrevb,lastobs,newar
2102,2102.001,750,IND,710,CHN,1,12,1985,4,6,1987,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,1,1,0,18,4,1,1,3,1,3,0,1,31,31,17,17,17,75,75,75,1985,0,0,0,0,0,750710,80,36,0,0
2102,2102.001,750,IND,710,CHN,1,12,1985,4,6,1987,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,1,1,0,18,4,1,1,3,1,3,0,2,365,396,17,17,17,75,75,75,1986,0,0,0,0,0,750710,80,36,0,0
2102,2102.001,750,IND,710,CHN,1,12,1985,4,6,1987,5,3,0,18,4,1,1,1,1,1,1,-9,18,4,1,0,1,1,-9,18,4,1,1,3,1,3,0,3,156,552,17,17,17,75,75,75,1987,0,0,0,0,0,750710,80,36,1,0
2103,2103.001,630,IRN,645,IRQ,1,12,1934,31,1,1935,0,0,0,14,3,0,1,1,1,1,1,0,14,3,1,0,1,1,0,14,3,1,1,3,1,3,0,1,31,31,12,12,12,65,65,65,1934,0,0,0,0,0,630645,83,84,0,0
2103,2103.001,630,IRN,645,IRQ,1,12,1934,31,1,1935,6,3,0,14,3,0,1,1,1,1,1,0,14,3,1,0,1,1,0,14,3,1,1,3,1,3,0,2,32,63,12,12,12,65,65,65,1935,0,0,0,0,0,630645,83,84,1,0
2103,2103.001,645,IRQ,630,IRN,1,12,1934,31,1,1935,0,0,0,14,3,0,1,1,0,1,1,0,14,3,1,1,1,1,0,14,3,1,3,1,3,1,0,1,31,31,12,12,12,65,65,65,1934,0,0,0,0,0,645630,84,83,0,0
2103,2103.001,645,IRQ,630,IRN,1,12,1934,31,1,1935,6,3,0,14,3,0,1,1,0,1,1,0,14,3,1,1,1,1,0,14,3,1,3,1,3,1,0,2,32,63,12,12,12,65,65,65,1935,0,0,0,0,0,645630,84,83,1,0
2106,2106.001,630,IRN,645,IRQ,18,12,1965,12,1,1966,0,0,0,19,4,1,1,1,0,1,2,0,18,4,1,1,1,2,0,19,4,1,3,1,3,1,0,1,14,14,16,17,16,65,75,65,1965,0,0,0,0,0,630645,83,84,0,0
2106,2106.001,630,IRN,645,IRQ,18,12,1965,12,1,1966,5,1,1,19,4,1,1,1,0,1,2,1,18,4,1,1,1,2,1,19,4,1,3,1,3,1,0,2,13,27,16,17,16,65,75,65,1966,0,0,0,0,0,630645,83,84,1,0
2106,2106.001,645,IRQ,630,IRN,18,12,1965,12,1,1966,0,0,0,19,4,1,1,1,1,1,2,0,19,4,1,0,1,2,0,18,4,1,1,3,1,3,0,1,14,14,16,16,17,65,65,75,1965,0,0,0,0,0,645630,84,83,0,0
2106,2106.001,645,IRQ,630,IRN,18,12,1965,12,1,1966,5,1,1,19,4,1,1,1,1,1,2,1,19,4,1,0,1,2,1,18,4,1,1,3,1,3,0,2,13,27,16,16,17,65,65,75,1966,0,0,0,0,0,645630,84,83,1,0
2107,2107.001,630,IRN,645,IRQ,23,5,1966,23,5,1966,5,3,0,19,4,0,1,1,0,1,2,0,19,4,1,1,1,2,0,9,3,1,3,1,3,1,0,1,1,1,16,16,7,65,65,49,1966,0,0,0,0,0,630645,83,84,1,0
2107,2107.001,645,IRQ,630,IRN,23,5,1966,23,5,1966,5,3,0,19,4,0,1,1,1,1,2,0,9,3,1,0,1,2,0,19,4,1,1,3,1,3,0,1,1,1,16,7,16,65,49,65,1966,0,0,0,0,0,645630,84,83,1,0
2108,2108.001,630,IRN,645,IRQ,14,9,1969,14,9,1969,5,3,2,18,4,1,1,1,1,1,2,2,18,4,1,0,1,2,1,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,1969,0,0,0,0,0,630645,83,84,1,0
2108,2108.001,645,IRQ,630,IRN,14,9,1969,14,9,1969,5,3,2,18,4,1,1,1,0,1,2,1,18,4,1,1,1,2,2,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,1969,0,0,0,0,0,645630,84,83,1,0
2109,2109.001,630,IRN,645,IRQ,20,1,1970,5,2,1970,5,3,0,17,4,0,1,1,0,0,0,0,7,3,1,1,1,1,0,17,4,1,3,1,3,1,0,1,17,17,15,7,15,81,49,81,1970,0,0,0,0,0,630645,83,84,1,0
2109,2109.001,645,IRQ,630,IRN,20,1,1970,5,2,1970,5,3,0,17,4,0,1,1,1,1,1,0,17,4,1,0,0,0,0,7,3,1,1,3,1,3,0,1,17,17,15,15,7,81,81,49,1970,0,0,0,0,0,645630,84,83,1,0
2110,2110.001,630,IRN,645,IRQ,14,4,1971,31,5,1971,5,3,1,18,4,1,1,1,1,1,1,1,18,4,1,0,1,1,1,18,4,1,1,3,1,3,0,1,48,48,17,17,17,75,75,75,1971,0,0,0,0,0,630645,83,84,1,0
2110,2110.001,645,IRQ,630,IRN,14,4,1971,31,5,1971,5,3,1,18,4,1,1,1,0,1,1,1,18,4,1,1,1,1,1,18,4,1,3,1,3,1,0,1,48,48,17,17,17,75,75,75,1971,0,0,0,0,0,645630,84,83,1,0
2112,2112.001,630,IRN,645,IRQ,2,1,1973,13,3,1975,0,0,0,19,4,1,1,1,0,1,2,0,18,4,1,1,1,2,0,19,4,1,3,1,3,1,0,1,364,364,16,17,16,65,75,65,1973,0,0,2,0,0,630645,83,84,0,0
2112,2112.001,630,IRN,645,IRQ,2,1,1973,13,3,1975,0,0,0,19,4,1,1,1,0,1,2,0,18,4,1,1,1,2,0,19,4,1,3,1,3,1,0,2,365,729,16,17,16,65,75,65,1974,0,0,2,0,0,630645,83,84,0,0
2112,2112.001,630,IRN,645,IRQ,2,1,1973,13,3,1975,6,3,3,19,4,1,1,1,0,1,2,2,18,4,1,1,1,2,2,19,4,1,3,1,3,1,0,3,73,802,16,17,16,65,75,65,1975,0,0,2,0,0,630645,83,84,1,0
2112,2112.001,645,IRQ,630,IRN,2,1,1973,13,3,1975,0,0,0,19,4,1,1,1,1,1,2,0,19,4,1,0,1,2,0,18,4,1,1,3,1,3,0,1,364,364,16,16,17,65,65,75,1973,0,0,2,0,0,645630,84,83,0,0
2112,2112.001,645,IRQ,630,IRN,2,1,1973,13,3,1975,0,0,0,19,4,1,1,1,1,1,2,0,19,4,1,0,1,2,0,18,4,1,1,3,1,3,0,2,365,729,16,16,17,65,65,75,1974,0,0,2,0,0,645630,84,83,0,0
2112,2112.001,645,IRQ,630,IRN,2,1,1973,13,3,1975,6,3,3,19,4,1,1,1,1,1,2,2,19,4,1,0,1,2,2,18,4,1,1,3,1,3,0,3,73,802,16,16,17,65,65,75,1975,0,0,2,0,0,645630,84,83,1,0
2113,2113.001,630,IRN,645,IRQ,27,2,1979,19,6,1979,5,3,0,19,4,0,1,1,0,1,2,0,9,3,1,1,1,2,0,19,4,1,3,1,3,1,0,1,113,113,16,7,16,65,49,65,1979,0,0,0,0,0,630645,83,84,1,0
2113,2113.001,645,IRQ,630,IRN,27,2,1979,19,6,1979,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,1,2,0,9,3,1,1,3,1,3,0,1,113,113,16,16,7,65,65,49,1979,0,0,0,0,0,645630,84,83,1,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,19,4,1,3,1,3,1,0,1,69,69,16,16,16,65,65,65,1979,0,0,3,0,0,630645,83,84,0,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,2,366,435,20,20,20,100,100,100,1980,0,0,3,0,0,630645,83,84,0,1
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,3,365,800,20,20,20,100,100,100,1981,0,0,3,0,0,630645,83,84,0,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,4,365,1165,20,20,20,100,100,100,1982,0,0,3,0,0,630645,83,84,0,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,5,365,1530,20,20,20,100,100,100,1983,0,0,3,0,0,630645,83,84,0,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,6,366,1896,20,20,20,100,100,100,1984,0,0,3,0,0,630645,83,84,0,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,7,365,2261,20,20,20,100,100,100,1985,0,0,3,0,0,630645,83,84,0,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,8,365,2626,20,20,20,100,100,100,1986,0,0,3,0,0,630645,83,84,0,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,9,365,2991,20,20,20,100,100,100,1987,0,0,3,0,0,630645,83,84,0,0
2115,2115.001,630,IRN,645,IRQ,24,10,1979,31,7,1988,2,1,6,22,5,1,1,1,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,3,1,1,10,214,3205,20,20,20,100,100,100,1988,0,0,3,0,0,630645,83,84,1,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,69,69,16,16,16,65,65,65,1979,0,0,3,0,0,645630,84,83,0,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,2,366,435,20,20,20,100,100,100,1980,0,0,3,0,0,645630,84,83,0,1
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,3,365,800,20,20,20,100,100,100,1981,0,0,3,0,0,645630,84,83,0,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,4,365,1165,20,20,20,100,100,100,1982,0,0,3,0,0,645630,84,83,0,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,5,365,1530,20,20,20,100,100,100,1983,0,0,3,0,0,645630,84,83,0,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,6,366,1896,20,20,20,100,100,100,1984,0,0,3,0,0,645630,84,83,0,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,7,365,2261,20,20,20,100,100,100,1985,0,0,3,0,0,645630,84,83,0,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,8,365,2626,20,20,20,100,100,100,1986,0,0,3,0,0,645630,84,83,0,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,9,365,2991,20,20,20,100,100,100,1987,0,0,3,0,0,645630,84,83,0,0
2115,2115.001,645,IRQ,630,IRN,24,10,1979,31,7,1988,2,1,6,22,5,1,1,1,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,10,214,3205,20,20,20,100,100,100,1988,0,0,3,0,0,645630,84,83,1,0
2116,2116.001,2,USA,70,MEX,18,10,1842,26,10,1842,5,3,0,19,4,0,1,1,1,1,1,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,9,9,16,16,0,65,65,75,1842,0,0,0,0,0,2070,185,110,1,0
2116,2116.001,70,MEX,2,USA,18,10,1842,26,10,1842,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,1,0,19,4,1,3,1,3,1,0,1,9,9,16,0,16,65,75,65,1842,0,0,0,0,0,70002,110,185,1,0
2117,2117.001,2,USA,70,MEX,17,6,1870,18,6,1870,4,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,2,2,16,16,0,65,65,75,1870,0,0,0,0,0,2070,185,110,1,0
2117,2117.001,70,MEX,2,USA,17,6,1870,18,6,1870,3,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,19,4,1,3,1,3,1,0,1,2,2,16,0,16,65,75,65,1870,0,0,0,0,0,70002,110,185,1,0
2118,2118.001,130,ECU,135,PER,15,1,1984,15,1,1984,5,3,1,18,4,1,1,1,0,1,1,1,18,4,1,1,0,0,1,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,1984,0,0,0,0,0,130135,52,134,1,0
2118,2118.001,135,PER,130,ECU,15,1,1984,15,1,1984,5,3,1,18,4,1,1,1,1,0,0,1,18,4,1,0,1,1,1,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,1984,0,0,0,0,0,135130,134,52,1,0
2119,2119.001,130,ECU,135,PER,23,1,1981,6,3,1981,5,3,2,19,4,1,1,1,0,1,1,2,18,4,1,1,0,0,2,19,4,1,3,1,3,1,0,1,43,43,16,17,16,65,75,65,1981,0,0,0,0,0,130135,52,134,1,0
2119,2119.001,135,PER,130,ECU,23,1,1981,6,3,1981,5,3,2,19,4,1,1,1,1,0,0,2,19,4,1,0,1,1,2,18,4,1,1,3,1,3,0,1,43,43,16,16,17,65,65,75,1981,0,0,0,0,0,135130,134,52,1,0
2120,2120.001,130,ECU,135,PER,21,6,1977,18,1,1978,0,0,0,19,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,194,194,16,17,16,65,75,65,1977,0,0,0,0,0,130135,52,134,0,0
2120,2120.001,130,ECU,135,PER,21,6,1977,18,1,1978,5,3,1,19,4,1,1,1,1,1,1,1,18,4,1,0,0,0,1,19,4,1,1,3,1,3,0,2,19,213,16,17,16,65,75,65,1978,0,0,0,0,0,130135,52,134,1,0
2120,2120.001,135,PER,130,ECU,21,6,1977,18,1,1978,0,0,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,18,4,1,3,1,3,1,0,1,194,194,16,16,17,65,65,75,1977,0,0,0,0,0,135130,134,52,0,0
2120,2120.001,135,PER,130,ECU,21,6,1977,18,1,1978,5,3,1,19,4,1,1,1,0,0,0,1,19,4,1,1,1,1,1,18,4,1,3,1,3,1,0,2,19,213,16,16,17,65,65,75,1978,0,0,0,0,0,135130,134,52,1,0
2121,2121.001,130,ECU,135,PER,27,2,1953,13,7,1953,5,3,0,14,3,0,1,1,1,1,1,0,14,3,1,0,0,0,0,14,3,1,1,3,1,3,0,1,137,137,12,12,12,65,65,65,1953,0,0,0,0,0,130135,52,134,1,0
2121,2121.001,135,PER,130,ECU,27,2,1953,13,7,1953,5,3,0,14,3,0,1,1,0,0,0,0,14,3,1,1,1,1,0,14,3,1,3,1,3,1,0,1,137,137,12,12,12,65,65,65,1953,0,0,0,0,0,135130,134,52,1,0
2122,2122.001,130,ECU,135,PER,21,10,1950,21,10,1950,5,3,0,12,3,0,1,1,0,1,1,0,0,1,1,1,0,0,0,12,3,1,3,1,3,1,0,1,1,1,10,0,10,82,65,82,1950,0,0,0,0,0,130135,52,134,1,0
2122,2122.001,135,PER,130,ECU,21,10,1950,21,10,1950,5,3,0,12,3,0,1,1,1,0,0,0,12,3,1,0,1,1,0,0,1,1,1,3,1,3,0,1,1,1,10,10,0,82,82,65,1950,0,0,0,0,0,135130,134,52,1,0
2123,2123.001,130,ECU,135,PER,1,2,1943,28,2,1943,5,3,0,18,4,1,1,1,0,1,1,0,18,4,1,1,0,0,0,18,4,1,3,1,3,1,0,1,28,28,17,17,17,75,75,75,1943,0,0,0,0,0,130135,52,134,1,0
2123,2123.001,135,PER,130,ECU,1,2,1943,28,2,1943,5,3,0,18,4,1,1,1,1,0,0,0,18,4,1,0,1,1,0,18,4,1,1,3,1,3,0,1,28,28,17,17,17,75,75,75,1943,0,0,0,0,0,135130,134,52,1,0
2124,2124.001,130,ECU,135,PER,11,2,1942,11,8,1942,3,2,0,16,4,0,1,1,0,0,0,0,0,1,1,1,1,1,0,16,4,1,3,1,3,1,0,1,182,182,14,0,14,84,49,84,1942,0,0,0,0,0,130135,52,134,1,0
2124,2124.001,135,PER,130,ECU,11,2,1942,11,8,1942,4,2,0,16,4,0,1,1,1,1,1,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,182,182,14,14,0,84,84,49,1942,0,0,0,0,0,135130,134,52,1,0
2125,2125.001,130,ECU,135,PER,1,4,1937,31,12,1937,5,3,0,14,3,0,1,1,1,1,1,0,7,3,1,0,0,0,0,14,3,1,1,3,1,3,0,1,275,275,12,7,12,65,49,65,1937,0,0,0,0,0,130135,52,134,1,0
2125,2125.001,135,PER,130,ECU,1,4,1937,31,12,1937,5,3,0,14,3,0,1,1,0,0,0,0,14,3,1,1,1,1,0,7,3,1,3,1,3,1,0,1,275,275,12,12,7,65,65,49,1937,0,0,0,0,0,135130,134,52,1,0
2126,2126.001,130,ECU,135,PER,27,1,1911,28,1,1911,5,3,1,18,4,1,1,1,0,1,1,1,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,1,2,2,17,17,17,75,75,75,1911,0,0,0,0,0,130135,52,134,1,0
2126,2126.001,135,PER,130,ECU,27,1,1911,28,1,1911,5,3,1,18,4,1,1,1,1,1,1,0,18,4,1,0,1,1,1,18,4,1,1,3,1,3,0,1,2,2,17,17,17,75,75,75,1911,0,0,0,0,0,135130,134,52,1,0
2127,2127.001,130,ECU,135,PER,1,8,1891,31,8,1891,5,3,0,14,3,0,1,1,0,1,1,0,14,3,1,1,1,1,0,7,3,1,3,1,3,1,0,1,31,31,12,12,7,65,65,49,1891,0,0,0,0,0,130135,52,134,1,0
2127,2127.001,135,PER,130,ECU,1,8,1891,31,8,1891,5,3,0,14,3,0,1,1,1,1,1,0,7,3,1,0,1,1,0,14,3,1,1,3,1,3,0,1,31,31,12,7,12,65,49,65,1891,0,0,0,0,0,135130,134,52,1,0
2128,2128.001,145,BOL,150,PAR,10,8,1886,10,8,1886,3,3,0,13,3,0,1,1,0,1,1,0,0,1,1,1,1,1,0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,65,49,1886,0,0,0,0,0,145150,23,133,1,0
2128,2128.001,150,PAR,145,BOL,10,8,1886,10,8,1886,4,3,0,13,3,0,1,1,1,1,1,0,13,3,1,0,1,1,0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,75,1886,0,0,0,0,0,150145,133,23,1,0
2129,2129.001,145,BOL,150,PAR,1,10,1921,31,12,1921,5,3,0,13,3,0,1,1,1,1,1,0,13,3,1,0,1,1,0,13,3,1,1,3,1,3,0,1,92,92,11,11,11,49,49,49,1921,0,0,0,0,0,145150,23,133,1,0
2129,2129.001,150,PAR,145,BOL,1,10,1921,31,12,1921,5,3,0,13,3,0,1,1,0,1,1,0,13,3,1,1,1,1,0,13,3,1,3,1,3,1,0,1,92,92,11,11,11,49,49,49,1921,0,0,0,0,0,150145,133,23,1,0
2130,2130.001,145,BOL,150,PAR,1,10,1923,31,12,1923,5,3,0,13,3,0,1,1,0,1,1,0,13,3,1,1,1,1,0,13,3,1,3,1,3,1,0,1,92,92,11,11,11,49,49,49,1923,0,0,0,0,0,145150,23,133,1,0
2130,2130.001,150,PAR,145,BOL,1,10,1923,31,12,1923,5,3,0,13,3,0,1,1,1,1,1,0,13,3,1,0,1,1,0,13,3,1,1,3,1,3,0,1,92,92,11,11,11,49,49,49,1923,0,0,0,0,0,150145,133,23,1,0
2131,2131.001,145,BOL,150,PAR,1,8,1924,31,12,1924,5,3,0,13,3,0,1,1,0,1,1,0,13,3,1,1,1,1,0,13,3,1,3,1,3,1,0,1,153,153,11,11,11,49,49,49,1924,0,0,0,0,0,145150,23,133,1,0
2131,2131.001,150,PAR,145,BOL,1,8,1924,31,12,1924,5,3,0,13,3,0,1,1,1,1,1,0,13,3,1,0,1,1,0,13,3,1,1,3,1,3,0,1,153,153,11,11,11,49,49,49,1924,0,0,0,0,0,150145,133,23,1,0
2132,2132.001,145,BOL,150,PAR,26,2,1927,27,2,1927,7,3,0,17,4,0,1,1,0,1,1,0,17,4,1,1,1,1,0,14,3,1,3,1,3,1,0,1,2,2,15,15,12,81,81,65,1927,0,0,0,0,0,145150,23,133,1,0
2132,2132.001,150,PAR,145,BOL,26,2,1927,27,2,1927,7,3,0,17,4,0,1,1,1,1,1,0,14,3,1,0,1,1,0,17,4,1,1,3,1,3,0,1,2,2,15,12,15,81,65,81,1927,0,0,0,0,0,150145,133,23,1,0
2133,2133.001,145,BOL,150,PAR,16,1,1930,26,1,1930,5,1,1,18,4,1,1,1,1,1,1,1,18,4,1,0,1,1,1,18,4,1,1,3,1,3,0,1,11,11,17,17,17,75,75,75,1930,0,0,0,0,0,145150,23,133,1,0
2133,2133.001,150,PAR,145,BOL,16,1,1930,26,1,1930,5,1,1,18,4,1,1,1,0,1,1,1,18,4,1,1,1,1,1,18,4,1,3,1,3,1,0,1,11,11,17,17,17,75,75,75,1930,0,0,0,0,0,150145,133,23,1,0
2136,2136.001,200,UKG,500,UGA,7,11,1974,28,2,1975,0,0,0,10,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,10,3,1,3,1,3,1,0,1,55,55,8,0,8,20,100,20,1974,0,0,0,0,0,200500,182,180,0,0
2136,2136.001,200,UKG,500,UGA,7,11,1974,28,2,1975,8,3,0,10,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,10,3,1,3,1,3,1,0,2,60,115,8,0,8,20,100,20,1975,0,0,0,0,0,200500,182,180,1,0
2136,2136.001,500,UGA,200,UKG,7,11,1974,28,2,1975,0,0,0,10,3,0,1,1,1,0,0,0,10,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,55,55,8,8,0,20,20,65,1974,0,0,0,0,0,500200,180,182,0,0
2136,2136.001,500,UGA,200,UKG,7,11,1974,28,2,1975,8,3,0,10,3,0,1,1,1,0,0,0,10,3,1,0,0,0,0,0,1,1,1,3,1,3,0,2,60,115,8,8,0,20,20,100,1975,0,0,0,0,0,500200,180,182,1,0
2138,2138.001,620,LIB,625,SUD,20,9,1972,22,9,1972,7,3,0,19,4,0,1,1,1,0,0,0,14,3,1,0,0,0,0,19,4,1,1,3,1,3,0,1,3,3,16,12,16,65,65,65,1972,0,0,0,0,0,620625,101,162,1,0
2138,2138.001,625,SUD,620,LIB,20,9,1972,22,9,1972,7,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,0,0,0,14,3,1,3,1,3,1,0,1,3,3,16,16,12,65,65,65,1972,0,0,0,0,0,625620,162,101,1,0
2139,2139.001,90,GUA,200,UKG,17,4,1977,19,7,1977,5,3,0,8,3,0,1,1,1,1,1,0,7,3,1,0,0,0,0,8,3,1,1,3,1,3,0,1,94,94,7,7,7,49,49,49,1977,0,0,0,0,0,90200,70,182,1,0
2139,2139.001,200,UKG,90,GUA,17,4,1977,19,7,1977,5,3,0,8,3,0,1,1,0,0,0,0,8,3,1,1,1,1,0,7,3,1,3,1,3,1,0,1,94,94,7,7,7,49,49,49,1977,0,0,0,0,0,200090,182,70,1,0
2140,2140.001,500,UGA,510,TAZ,24,2,1977,11,5,1977,5,3,1,18,4,1,1,1,1,1,1,1,18,4,1,0,0,0,1,18,4,1,1,3,1,3,0,1,77,77,17,17,17,75,75,75,1977,0,0,0,0,0,500510,180,171,1,0
2140,2140.001,510,TAZ,500,UGA,24,2,1977,11,5,1977,5,3,1,18,4,1,1,1,0,0,0,1,18,4,1,1,1,1,1,18,4,1,3,1,3,1,0,1,77,77,17,17,17,75,75,75,1977,0,0,0,0,0,510500,171,180,1,0
2141,2141.001,500,UGA,510,TAZ,9,10,1978,3,6,1979,0,0,0,22,5,0,2,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,1,84,84,20,20,20,100,100,100,1978,0,0,1,0,0,500510,180,171,0,1
2141,2141.001,500,UGA,510,TAZ,9,10,1978,3,6,1979,2,2,6,22,5,0,2,1,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,2,155,239,20,20,20,100,100,100,1979,0,0,1,0,0,500510,180,171,1,0
2141,2141.001,510,TAZ,500,UGA,9,10,1978,3,6,1979,0,0,0,22,5,0,2,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,1,84,84,20,20,20,100,100,100,1978,0,0,1,0,0,510500,171,180,0,1
2141,2141.001,510,TAZ,500,UGA,9,10,1978,3,6,1979,1,2,6,22,5,0,2,1,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,3,1,1,2,155,239,20,20,20,100,100,100,1979,0,0,1,0,0,510500,171,180,1,0
2141,2141.002,510,TAZ,620,LIB,1,2,1979,3,6,1979,2,2,6,22,5,0,2,1,0,0,0,6,22,5,1,1,0,0,4,22,5,0,3,2,3,1,1,1,123,123,20,20,20,100,100,100,1979,0,0,1,0,0,510620,171,101,1,1
2141,2141.002,620,LIB,510,TAZ,1,2,1979,3,6,1979,1,2,6,22,5,0,2,1,1,0,0,4,22,5,0,0,0,0,6,22,5,1,2,3,1,3,1,1,123,123,20,20,20,100,100,100,1979,0,0,1,0,0,620510,101,171,1,1
2142,2142.001,530,ETH,625,SUD,1,1,1977,14,4,1977,5,3,0,14,3,0,1,1,1,1,2,0,14,3,1,0,0,0,0,10,3,1,1,3,1,3,0,1,104,104,12,12,8,65,65,20,1977,0,0,0,0,0,530625,57,162,1,0
2142,2142.001,625,SUD,530,ETH,1,1,1977,14,4,1977,5,3,0,14,3,0,1,1,0,0,0,0,10,3,1,1,1,2,0,14,3,1,3,1,3,1,0,1,104,104,12,8,12,65,20,65,1977,0,0,0,0,0,625530,162,57,1,0
2143,2143.001,135,PER,155,CHL,8,1,1977,25,1,1977,5,3,0,7,3,0,1,1,0,1,1,0,7,3,1,1,0,0,0,7,3,1,3,1,3,1,0,1,18,18,7,7,7,49,49,49,1977,0,0,0,0,0,135155,134,35,1,0
2143,2143.001,155,CHL,135,PER,8,1,1977,25,1,1977,5,3,0,7,3,0,1,1,1,0,0,0,7,3,1,0,1,1,0,7,3,1,1,3,1,3,0,1,18,18,7,7,7,49,49,49,1977,0,0,0,0,0,155135,35,134,1,0
